gene_id	cons_num	cons_bp	cons_prop
ENSG00000053501	60	4004	0.0792856
ENSG00000053524	17	1690	0.0334647
ENSG00000053702	32	2576	0.0510089
ENSG00000053747	16	1016	0.0201184
ENSG00000053770	42	3104	0.0614641
ENSG00000053900	46	4783	0.0947110
ENSG00000053918	36	3084	0.0610681
ENSG00000054116	46	4425	0.0876220
ENSG00000054118	27	2796	0.0553652
ENSG00000054148	47	2760	0.0546524
ENSG00000054179	28	2063	0.0408507
ENSG00000054219	40	2975	0.0589097
ENSG00000054267	14	1871	0.0370488
ENSG00000054277	20	1541	0.0305142
ENSG00000054282	27	1591	0.0315043
ENSG00000054356	10	411	0.0081385
ENSG00000054392	46	4120	0.0815825
ENSG00000054523	24	2334	0.0462169
ENSG00000054598	36	2300	0.0455437
ENSG00000054611	10	645	0.0127720
ENSG00000054654	11	776	0.0153660
ENSG00000054690	43	2774	0.0549296
ENSG00000054793	73	4871	0.0964535
ENSG00000054796	31	1847	0.0365735
ENSG00000054803	29	1897	0.0375636
ENSG00000054938	22	2072	0.0410289
ENSG00000054965	14	1159	0.0229500
ENSG00000054967	42	4735	0.0937605
ENSG00000054983	16	1032	0.0204352
ENSG00000055044	12	946	0.0187323
ENSG00000055070	14	1189	0.0235441
ENSG00000055118	81	7814	0.1547296
ENSG00000055130	11	1008	0.0199600
ENSG00000055147	47	3773	0.0747114
ENSG00000055163	31	2658	0.0526326
ENSG00000055208	23	1894	0.0375042
ENSG00000055211	22	1589	0.0314647
ENSG00000055332	25	1734	0.0343360
ENSG00000055483	24	1755	0.0347518
ENSG00000055609	11	1046	0.0207125
ENSG00000055732	28	2006	0.0397220
ENSG00000055813	14	1218	0.0241183
ENSG00000055917	23	1104	0.0218610
ENSG00000055950	99	8397	0.1662739
ENSG00000055955	26	1965	0.0389101
ENSG00000055957	32	1952	0.0386527
ENSG00000056050	4	175	0.0034653
ENSG00000056097	9	439	0.0086929
ENSG00000056277	2	148	0.0029306
ENSG00000056291	5	286	0.0056633
ENSG00000056487	6	552	0.0109305
ENSG00000056558	39	2248	0.0445140
ENSG00000056586	48	5569	0.1102750
ENSG00000056736	47	4987	0.0987505
ENSG00000056972	19	1772	0.0350884
ENSG00000056998	0	0	0.0000000
ENSG00000057019	14	1117	0.0221184
ENSG00000057149	7	283	0.0056038
ENSG00000057252	6	395	0.0078216
ENSG00000057294	10	1263	0.0250094
ENSG00000057468	20	2369	0.0469100
ENSG00000057593	50	3086	0.0611077
ENSG00000057608	14	727	0.0143958
ENSG00000057657	31	2945	0.0583157
ENSG00000057663	17	581	0.0115047
ENSG00000057704	23	1376	0.0272470
ENSG00000057757	46	3318	0.0657017
ENSG00000057935	24	2303	0.0456031
ENSG00000058056	18	1304	0.0258213
ENSG00000058063	10	661	0.0130888
ENSG00000058085	46	3668	0.0726322
ENSG00000058091	6	684	0.0135443
ENSG00000058262	0	0	0.0000000
ENSG00000058272	20	1753	0.0347122
ENSG00000058335	19	1948	0.0385735
ENSG00000058404	9	1082	0.0214253
ENSG00000058453	33	3242	0.0641968
ENSG00000058600	24	2509	0.0496822
ENSG00000058668	25	1637	0.0324152
ENSG00000058673	21	1201	0.0237817
ENSG00000058729	13	1508	0.0298608
ENSG00000058799	36	2607	0.0516227
ENSG00000058804	23	1562	0.0309301
ENSG00000058866	22	2186	0.0432863
ENSG00000059122	2	353	0.0069900
ENSG00000059145	48	3448	0.0682759
ENSG00000059377	45	4211	0.0833845
ENSG00000059378	48	5032	0.0996416
ENSG00000059573	32	2331	0.0461575
ENSG00000059588	37	2937	0.0581573
ENSG00000059691	67	5155	0.1020772
ENSG00000059728	25	2424	0.0479991
ENSG00000059758	30	2043	0.0404546
ENSG00000059769	8	725	0.0143562
ENSG00000059804	3	109	0.0021584
ENSG00000059915	37	3920	0.0776222
ENSG00000060069	5	570	0.0112869
ENSG00000060138	5	639	0.0126532
ENSG00000060140	24	3166	0.0626918
ENSG00000060237	19	1060	0.0209897
ENSG00000060339	37	3700	0.0732659
ENSG00000060491	16	1331	0.0263559
ENSG00000060558	19	1686	0.0333855
ENSG00000060566	5	621	0.0122968
ENSG00000060642	56	10064	0.1992832
ENSG00000060656	27	2176	0.0430883
ENSG00000060688	27	1864	0.0369102
ENSG00000060709	13	588	0.0116433
ENSG00000060718	27	1961	0.0388309
ENSG00000060749	20	1761	0.0348706
ENSG00000060762	14	1183	0.0234253
ENSG00000060971	29	2113	0.0418408
ENSG00000060982	8	578	0.0114453
ENSG00000061273	28	2226	0.0440783
ENSG00000061337	14	1178	0.0233263
ENSG00000061455	33	2951	0.0584345
ENSG00000061492	23	1451	0.0287321
ENSG00000061656	56	3186	0.0630879
ENSG00000061676	17	1368	0.0270886
ENSG00000061794	39	3638	0.0720382
ENSG00000061918	26	2296	0.0454644
ENSG00000061936	3	337	0.0066731
ENSG00000061938	1	24	0.0004752
ENSG00000061987	5	577	0.0114255
ENSG00000062038	13	947	0.0187521
ENSG00000062096	11	1155	0.0228708
ENSG00000062194	9	875	0.0173264
ENSG00000062282	18	1127	0.0223164
ENSG00000062370	4	140	0.0027722
ENSG00000062485	74	9131	0.1808083
ENSG00000062524	62	4889	0.0968100
ENSG00000062582	11	3181	0.0629889
ENSG00000062598	7	820	0.0162373
ENSG00000062650	16	1519	0.0300786
ENSG00000062716	55	8304	0.1644324
ENSG00000062725	4	703	0.0139205
ENSG00000062822	16	1910	0.0378210
ENSG00000063015	80	7245	0.1434625
ENSG00000063046	6	651	0.0128908
ENSG00000063127	24	2893	0.0572860
ENSG00000063169	4	222	0.0043960
ENSG00000063176	26	2256	0.0446724
ENSG00000063177	40	4932	0.0976614
ENSG00000063180	14	1801	0.0356627
ENSG00000063241	38	2809	0.0556227
ENSG00000063244	39	5229	0.1035425
ENSG00000063245	40	4692	0.0929091
ENSG00000063322	32	5229	0.1035425
ENSG00000063438	14	1038	0.0205540
ENSG00000063515	25	2618	0.0518406
ENSG00000063587	5	217	0.0042969
ENSG00000063601	31	3028	0.0599592
ENSG00000063660	3	566	0.0112077
ENSG00000063761	24	2508	0.0496624
ENSG00000063854	37	3076	0.0609097
ENSG00000063978	21	717	0.0141977
ENSG00000064012	10	671	0.0132869
ENSG00000064042	19	950	0.0188115
ENSG00000064102	53	3612	0.0715233
ENSG00000064115	12	1031	0.0204154
ENSG00000064195	18	1239	0.0245342
ENSG00000064199	57	5006	0.0991267
ENSG00000064201	11	900	0.0178214
ENSG00000064205	14	883	0.0174848
ENSG00000064218	39	5054	0.1000772
ENSG00000064225	4	303	0.0059999
ENSG00000064270	8	362	0.0071682
ENSG00000064300	52	4036	0.0799192
ENSG00000064309	37	3120	0.0617810
ENSG00000064313	18	1504	0.0297816
ENSG00000064393	17	2030	0.0401972
ENSG00000064419	9	664	0.0131483
ENSG00000064489	63	4156	0.0822954
ENSG00000064490	22	1644	0.0325538
ENSG00000064545	21	1595	0.0315835
ENSG00000064547	56	5849	0.1158195
ENSG00000064601	65	5254	0.1040375
ENSG00000064607	21	1528	0.0302568
ENSG00000064651	26	1728	0.0342171
ENSG00000064652	39	4666	0.0923942
ENSG00000064655	20	1660	0.0328706
ENSG00000064666	37	3636	0.0719986
ENSG00000064687	36	3470	0.0687115
ENSG00000064692	34	2489	0.0492862
ENSG00000064703	60	5251	0.1039781
ENSG00000064726	19	1735	0.0343558
ENSG00000064763	3	254	0.0050296
ENSG00000064787	11	391	0.0077424
ENSG00000064835	27	1677	0.0332073
ENSG00000064886	61	5122	0.1014237
ENSG00000064932	21	1830	0.0362369
ENSG00000064933	45	3694	0.0731471
ENSG00000064961	33	2741	0.0542762
ENSG00000064989	25	1457	0.0288509
ENSG00000064995	31	2757	0.0545930
ENSG00000064999	50	4319	0.0855231
ENSG00000065000	25	2165	0.0428704
ENSG00000065029	73	7914	0.1567098
ENSG00000065054	76	4732	0.0937011
ENSG00000065057	81	7121	0.1410071
ENSG00000065060	22	2261	0.0447714
ENSG00000065135	67	8499	0.1682937
ENSG00000065150	9	1293	0.0256035
ENSG00000065154	23	2266	0.0448704
ENSG00000065183	21	1723	0.0341181
ENSG00000065243	27	2732	0.0540979
ENSG00000065268	26	1833	0.0362963
ENSG00000065308	30	1927	0.0381577
ENSG00000065320	27	2655	0.0525732
ENSG00000065325	17	1363	0.0269896
ENSG00000065328	26	1455	0.0288113
ENSG00000065357	17	2307	0.0456823
ENSG00000065361	31	4430	0.0877210
ENSG00000065371	47	3686	0.0729887
ENSG00000065413	16	1129	0.0223560
ENSG00000065427	13	969	0.0191877
ENSG00000065457	33	3366	0.0666521
ENSG00000065485	48	3341	0.0661571
ENSG00000065491	14	735	0.0145542
ENSG00000065518	20	1887	0.0373656
ENSG00000065526	13	895	0.0177224
ENSG00000065534	18	1249	0.0247322
ENSG00000065548	21	1922	0.0380587
ENSG00000065559	15	1571	0.0311083
ENSG00000065600	14	1159	0.0229500
ENSG00000065609	16	649	0.0128512
ENSG00000065613	21	1325	0.0262371
ENSG00000065615	40	2571	0.0509099
ENSG00000065618	52	3174	0.0628502
ENSG00000065621	21	1367	0.0270688
ENSG00000065665	26	2771	0.0548702
ENSG00000065675	10	1193	0.0236233
ENSG00000065717	17	1385	0.0274252
ENSG00000065802	14	989	0.0195838
ENSG00000065809	16	1035	0.0204946
ENSG00000065833	16	860	0.0170294
ENSG00000065882	19	1819	0.0360191
ENSG00000065883	10	830	0.0164353
ENSG00000065911	22	2157	0.0427120
ENSG00000065923	17	1680	0.0332667
ENSG00000065970	12	600	0.0118810
ENSG00000065978	26	2472	0.0489495
ENSG00000065989	16	1583	0.0313459
ENSG00000066027	25	1361	0.0269500
ENSG00000066032	6	507	0.0100394
ENSG00000066044	5	491	0.0097226
ENSG00000066056	31	1851	0.0366527
ENSG00000066084	29	3945	0.0781173
ENSG00000066117	61	7864	0.1557197
ENSG00000066135	57	6271	0.1241758
ENSG00000066136	42	2830	0.0560385
ENSG00000066185	28	2805	0.0555435
ENSG00000066230	5	233	0.0046138
ENSG00000066248	28	1014	0.0200788
ENSG00000066279	54	4693	0.0929289
ENSG00000066294	11	475	0.0094058
ENSG00000066322	31	2774	0.0549296
ENSG00000066336	51	4713	0.0933249
ENSG00000066379	6	256	0.0050692
ENSG00000066382	60	5510	0.1091067
ENSG00000066405	24	2225	0.0440585
ENSG00000066422	27	1926	0.0381379
ENSG00000066427	22	2419	0.0479000
ENSG00000066455	3	127	0.0025148
ENSG00000066468	35	2557	0.0506327
ENSG00000066557	40	6402	0.1267698
ENSG00000066583	16	1452	0.0287519
ENSG00000066629	25	1955	0.0387121
ENSG00000066651	18	1028	0.0203560
ENSG00000066654	24	2121	0.0419992
ENSG00000066697	7	761	0.0150690
ENSG00000066735	31	1705	0.0337617
ENSG00000066739	30	2362	0.0467714
ENSG00000066777	22	1464	0.0289895
ENSG00000066813	27	1209	0.0239401
ENSG00000066827	9	729	0.0144354
ENSG00000066855	23	2333	0.0461971
ENSG00000066923	49	4648	0.0920378
ENSG00000066926	23	2150	0.0425734
ENSG00000066933	42	3144	0.0622562
ENSG00000067048	7	2303	0.0456031
ENSG00000067057	1	31	0.0006138
ENSG00000067064	18	1167	0.0231085
ENSG00000067066	5	282	0.0055840
ENSG00000067082	26	1509	0.0298806
ENSG00000067113	22	1488	0.0294648
ENSG00000067141	50	4911	0.0972456
ENSG00000067167	19	1829	0.0362171
ENSG00000067177	7	608	0.0120394
ENSG00000067182	36	2671	0.0528900
ENSG00000067191	60	4524	0.0895824
ENSG00000067208	24	2239	0.0443358
ENSG00000067221	23	1446	0.0286331
ENSG00000067225	44	4137	0.0819192
ENSG00000067248	24	2040	0.0403952
ENSG00000067334	33	3598	0.0712461
ENSG00000067365	7	397	0.0078612
ENSG00000067369	103	10782	0.2135007
ENSG00000067445	6	578	0.0114453
ENSG00000067533	26	3160	0.0625730
ENSG00000067560	28	2529	0.0500782
ENSG00000067596	31	1613	0.0319400
ENSG00000067606	16	1576	0.0312073
ENSG00000067646	3	604	0.0119602
ENSG00000067704	17	1393	0.0275836
ENSG00000067715	25	1834	0.0363161
ENSG00000067798	44	2972	0.0588503
ENSG00000067829	30	3626	0.0718006
ENSG00000067836	38	3664	0.0725530
ENSG00000067840	53	4424	0.0876022
ENSG00000067842	40	3463	0.0685729
ENSG00000067900	20	1931	0.0382369
ENSG00000067955	4	264	0.0052276
ENSG00000067992	24	2489	0.0492862
ENSG00000068001	118	11100	0.2197976
ENSG00000068024	15	2184	0.0432467
ENSG00000068028	119	12157	0.2407279
ENSG00000068078	28	2469	0.0488901
ENSG00000068079	44	3782	0.0748896
ENSG00000068097	7	399	0.0079008
ENSG00000068120	46	3056	0.0605137
ENSG00000068137	92	9506	0.1882339
ENSG00000068305	23	1959	0.0387913
ENSG00000068308	46	5650	0.1118790
ENSG00000068323	55	5587	0.1106315
ENSG00000068354	28	2417	0.0478604
ENSG00000068366	13	967	0.0191481
ENSG00000068383	5	360	0.0071286
ENSG00000068394	18	923	0.0182769
ENSG00000068400	24	2428	0.0480783
ENSG00000068438	27	1728	0.0342171
ENSG00000068489	35	2207	0.0437021
ENSG00000068615	7	376	0.0074454
ENSG00000068650	8	416	0.0082375
ENSG00000068654	49	3518	0.0696620
ENSG00000068697	3	262	0.0051880
ENSG00000068724	18	1149	0.0227520
ENSG00000068745	30	2140	0.0423754
ENSG00000068781	22	1977	0.0391477
ENSG00000068784	21	1983	0.0392665
ENSG00000068796	31	2703	0.0535237
ENSG00000068831	88	12299	0.2435397
ENSG00000068878	11	734	0.0145344
ENSG00000068885	47	5989	0.1185917
ENSG00000068903	37	2610	0.0516821
ENSG00000068912	22	2062	0.0408309
ENSG00000068971	70	6630	0.1312845
ENSG00000068976	98	13654	0.2703709
ENSG00000068985	10	944	0.0186927
ENSG00000069011	48	3878	0.0767906
ENSG00000069018	20	1449	0.0286925
ENSG00000069020	37	3357	0.0664739
ENSG00000069122	21	1059	0.0209699
ENSG00000069188	33	2445	0.0484149
ENSG00000069206	26	1381	0.0273460
ENSG00000069248	32	2226	0.0440783
ENSG00000069275	40	3860	0.0764341
ENSG00000069329	22	2190	0.0433655
ENSG00000069345	14	1211	0.0239797
ENSG00000069399	19	2076	0.0411081
ENSG00000069424	27	1323	0.0261975
ENSG00000069431	4	296	0.0058613
ENSG00000069482	12	560	0.0110889
ENSG00000069493	1	51	0.0010099
ENSG00000069509	12	1145	0.0226728
ENSG00000069535	22	1782	0.0352864
ENSG00000069667	41	4038	0.0799588
ENSG00000069696	48	2908	0.0575830
ENSG00000069702	9	791	0.0156631
ENSG00000069764	1	74	0.0014653
ENSG00000069812	65	5648	0.1118394
ENSG00000069849	22	1348	0.0266925
ENSG00000069869	8	523	0.0103562
ENSG00000069943	15	788	0.0156037
ENSG00000069956	31	2949	0.0583949
ENSG00000069966	37	2918	0.0577810
ENSG00000069974	45	3988	0.0789687
ENSG00000069998	14	780	0.0154452
ENSG00000070010	27	3042	0.0602364
ENSG00000070018	11	870	0.0172274
ENSG00000070019	7	378	0.0074850
ENSG00000070031	8	1129	0.0223560
ENSG00000070047	33	2473	0.0489693
ENSG00000070061	37	3275	0.0648502
ENSG00000070081	31	3031	0.0600186
ENSG00000070087	23	1619	0.0320588
ENSG00000070159	14	1414	0.0279994
ENSG00000070182	38	2991	0.0592266
ENSG00000070190	10	564	0.0111681
ENSG00000070193	42	3351	0.0663551
ENSG00000070214	32	3476	0.0688303
ENSG00000070269	12	1043	0.0206531
ENSG00000070366	48	4557	0.0902358
ENSG00000070367	49	5263	0.1042158
ENSG00000070371	5	591	0.0117027
ENSG00000070388	39	2085	0.0412863
ENSG00000070404	20	1352	0.0267717
ENSG00000070413	33	3585	0.0709887
ENSG00000070423	21	1414	0.0279994
ENSG00000070444	38	2986	0.0591275
ENSG00000070476	18	1330	0.0263361
ENSG00000070495	40	4719	0.0934437
ENSG00000070501	36	2455	0.0486129
ENSG00000070526	16	958	0.0189699
ENSG00000070540	11	566	0.0112077
ENSG00000070601	35	2580	0.0510881
ENSG00000070610	42	4476	0.0886319
ENSG00000070614	21	2128	0.0421378
ENSG00000070669	5	410	0.0081187
ENSG00000070718	8	621	0.0122968
ENSG00000070729	39	3481	0.0689293
ENSG00000070731	17	843	0.0166927
ENSG00000070748	9	982	0.0194452
ENSG00000070756	20	1095	0.0216827
ENSG00000070759	37	2353	0.0465931
ENSG00000070761	35	3101	0.0614047
ENSG00000070770	7	391	0.0077424
ENSG00000070778	29	3309	0.0655235
ENSG00000070785	60	7911	0.1566504
ENSG00000070808	56	6141	0.1216016
ENSG00000070814	42	3917	0.0775628
ENSG00000070831	26	966	0.0191283
ENSG00000070882	11	785	0.0155442
ENSG00000070886	25	2481	0.0491277
ENSG00000070915	50	3880	0.0768302
ENSG00000070950	34	3778	0.0748104
ENSG00000070961	27	2382	0.0471674
ENSG00000070985	4	364	0.0072078
ENSG00000071051	10	619	0.0122572
ENSG00000071054	15	1098	0.0217421
ENSG00000071073	10	579	0.0114651
ENSG00000071082	56	3681	0.0728896
ENSG00000071127	2	86	0.0017029
ENSG00000071189	20	2178	0.0431279
ENSG00000071203	14	928	0.0183759
ENSG00000071205	14	1334	0.0264153
ENSG00000071242	10	374	0.0074058
ENSG00000071243	19	1437	0.0284549
ENSG00000071246	18	963	0.0190689
ENSG00000071282	29	1940	0.0384151
ENSG00000071462	22	2763	0.0547118
ENSG00000071537	21	1458	0.0288707
ENSG00000071539	8	510	0.0100988
ENSG00000071553	27	2000	0.0396032
ENSG00000071564	9	754	0.0149304
ENSG00000071575	26	2581	0.0511079
ENSG00000071626	32	2165	0.0428704
ENSG00000071655	33	2407	0.0476624
ENSG00000071677	12	441	0.0087325
ENSG00000071794	7	466	0.0092275
ENSG00000071859	60	5021	0.0994238
ENSG00000071889	28	2235	0.0442565
ENSG00000071894	68	4944	0.0978990
ENSG00000071909	34	2453	0.0485733
ENSG00000071967	15	1326	0.0262569
ENSG00000071991	5	389	0.0077028
ENSG00000071994	2	222	0.0043960
ENSG00000072041	5	374	0.0074058
ENSG00000072042	20	1133	0.0224352
ENSG00000072062	77	8788	0.1740164
ENSG00000072071	11	893	0.0176828
ENSG00000072080	17	856	0.0169502
ENSG00000072110	21	1287	0.0254846
ENSG00000072121	21	1151	0.0227916
ENSG00000072133	49	3039	0.0601770
ENSG00000072134	0	0	0.0000000
ENSG00000072135	14	1282	0.0253856
ENSG00000072163	28	4440	0.0879190
ENSG00000072182	113	12723	0.2519356
ENSG00000072195	54	5736	0.1135819
ENSG00000072201	22	1252	0.0247916
ENSG00000072210	8	612	0.0121186
ENSG00000072274	7	347	0.0068712
ENSG00000072310	42	2817	0.0557811
ENSG00000072315	9	902	0.0178610
ENSG00000072364	17	1498	0.0296628
ENSG00000072401	18	2009	0.0397814
ENSG00000072415	21	1184	0.0234451
ENSG00000072422	35	3403	0.0673848
ENSG00000072501	39	3172	0.0628106
ENSG00000072506	12	1300	0.0257421
ENSG00000072518	21	1677	0.0332073
ENSG00000072571	32	3008	0.0595632
ENSG00000072609	1	272	0.0053860
ENSG00000072657	36	3514	0.0695828
ENSG00000072682	23	1794	0.0355240
ENSG00000072694	3	323	0.0063959
ENSG00000072736	35	2510	0.0497020
ENSG00000072756	33	2065	0.0408903
ENSG00000072778	66	6858	0.1357993
ENSG00000072786	23	2168	0.0429298
ENSG00000072803	18	1495	0.0296034
ENSG00000072818	99	10469	0.2073028
ENSG00000072832	16	774	0.0153264
ENSG00000072840	11	489	0.0096830
ENSG00000072849	14	752	0.0148908
ENSG00000072858	13	893	0.0176828
ENSG00000072864	59	7022	0.1390468
ENSG00000072952	21	1372	0.0271678
ENSG00000072954	21	1708	0.0338211
ENSG00000072958	22	1402	0.0277618
ENSG00000073050	22	4412	0.0873646
ENSG00000073060	13	486	0.0096236
ENSG00000073067	13	735	0.0145542
ENSG00000073111	16	1388	0.0274846
ENSG00000073146	20	1477	0.0292469
ENSG00000073150	19	1796	0.0355637
ENSG00000073169	26	3634	0.0719590
ENSG00000073282	27	2061	0.0408111
ENSG00000073331	41	3353	0.0663947
ENSG00000073350	118	9129	0.1807687
ENSG00000073417	14	1003	0.0198610
ENSG00000073464	23	3338	0.0660977
ENSG00000073536	28	3240	0.0641571
ENSG00000073578	33	2693	0.0533257
ENSG00000073584	35	3136	0.0620978
ENSG00000073598	54	4345	0.0860379
ENSG00000073605	31	2388	0.0472862
ENSG00000073614	15	668	0.0132275
ENSG00000073670	27	1543	0.0305539
ENSG00000073711	15	1666	0.0329894
ENSG00000073712	17	1349	0.0267123
ENSG00000073734	7	426	0.0084355
ENSG00000073737	10	523	0.0103562
ENSG00000073754	6	373	0.0073860
ENSG00000073756	9	457	0.0090493
ENSG00000073792	8	1390	0.0275242
ENSG00000073803	6	215	0.0042573
ENSG00000073849	3	119	0.0023564
ENSG00000073861	81	8360	0.1655413
ENSG00000073910	21	1531	0.0303162
ENSG00000073921	29	2629	0.0520584
ENSG00000073969	14	1019	0.0201778
ENSG00000074047	19	1033	0.0204550
ENSG00000074054	6	292	0.0057821
ENSG00000074071	55	3434	0.0679987
ENSG00000074181	39	3658	0.0724342
ENSG00000074201	36	5345	0.1058395
ENSG00000074211	27	1368	0.0270886
ENSG00000074219	10	1321	0.0261579
ENSG00000074266	19	1546	0.0306133
ENSG00000074276	45	5105	0.1010871
ENSG00000074317	26	2570	0.0508901
ENSG00000074319	22	2491	0.0493258
ENSG00000074356	23	2454	0.0485931
ENSG00000074370	16	1761	0.0348706
ENSG00000074410	23	1012	0.0200392
ENSG00000074416	46	4830	0.0956417
ENSG00000074527	41	3238	0.0641175
ENSG00000074582	68	6506	0.1288291
ENSG00000074590	19	1250	0.0247520
ENSG00000074603	18	1206	0.0238807
ENSG00000074621	45	4361	0.0863547
ENSG00000074657	28	1800	0.0356429
ENSG00000074660	51	7042	0.1394428
ENSG00000074695	23	2223	0.0440189
ENSG00000074696	24	2647	0.0524148
ENSG00000074706	22	1364	0.0270094
ENSG00000074755	37	3333	0.0659987
ENSG00000074771	42	5607	0.1110275
ENSG00000074800	9	297	0.0058811
ENSG00000074803	55	8265	0.1636601
ENSG00000074842	34	3190	0.0631671
ENSG00000074855	28	1516	0.0300192
ENSG00000074935	38	3835	0.0759391
ENSG00000074964	5	553	0.0109503
ENSG00000074966	28	2494	0.0493852
ENSG00000075035	15	1078	0.0213461
ENSG00000075043	19	1880	0.0372270
ENSG00000075073	8	548	0.0108513
ENSG00000075089	0	0	0.0000000
ENSG00000075131	38	2448	0.0484743
ENSG00000075142	4	394	0.0078018
ENSG00000075151	19	2066	0.0409101
ENSG00000075188	31	2261	0.0447714
ENSG00000075213	39	4003	0.0792658
ENSG00000075218	56	2822	0.0558801
ENSG00000075223	20	940	0.0186135
ENSG00000075234	48	2989	0.0591869
ENSG00000075239	37	4061	0.0804143
ENSG00000075240	16	2854	0.0565137
ENSG00000075275	7	589	0.0116631
ENSG00000075290	9	839	0.0166135
ENSG00000075292	14	1065	0.0210887
ENSG00000075303	27	2889	0.0572068
ENSG00000075336	24	1000	0.0198016
ENSG00000075340	5	462	0.0091483
ENSG00000075388	18	1496	0.0296232
ENSG00000075391	55	4830	0.0956417
ENSG00000075399	48	2385	0.0472268
ENSG00000075407	4	1541	0.0305142
ENSG00000075413	31	3121	0.0618008
ENSG00000075415	21	2415	0.0478208
ENSG00000075420	9	663	0.0131285
ENSG00000075426	39	2990	0.0592067
ENSG00000075429	27	2182	0.0432071
ENSG00000075461	19	1332	0.0263757
ENSG00000075539	18	1681	0.0332865
ENSG00000075568	8	885	0.0175244
ENSG00000075618	8	780	0.0154452
ENSG00000075624	17	2190	0.0433655
ENSG00000075643	31	2491	0.0493258
ENSG00000075651	29	2028	0.0401576
ENSG00000075673	4	156	0.0030890
ENSG00000075702	30	3696	0.0731867
ENSG00000075711	15	1409	0.0279004
ENSG00000075785	6	308	0.0060989
ENSG00000075790	27	2276	0.0450684
ENSG00000075826	47	4826	0.0955625
ENSG00000075856	21	1505	0.0298014
ENSG00000075884	11	1062	0.0210293
ENSG00000075886	5	392	0.0077622
ENSG00000075891	39	5323	0.1054039
ENSG00000075914	24	1975	0.0391081
ENSG00000075945	21	1823	0.0360983
ENSG00000075975	21	949	0.0187917
ENSG00000076003	39	2672	0.0529098
ENSG00000076043	26	2257	0.0446922
ENSG00000076053	20	2539	0.0502762
ENSG00000076067	32	3455	0.0684145
ENSG00000076108	33	4047	0.0801370
ENSG00000076201	28	2351	0.0465535
ENSG00000076242	23	2167	0.0429100
ENSG00000076248	35	2228	0.0441179
ENSG00000076258	17	1719	0.0340389
ENSG00000076321	6	475	0.0094058
ENSG00000076344	27	1997	0.0395438
ENSG00000076351	2	114	0.0022574
ENSG00000076356	59	4770	0.0944536
ENSG00000076382	77	8187	0.1621156
ENSG00000076513	37	3675	0.0727708
ENSG00000076554	12	890	0.0176234
ENSG00000076555	42	2867	0.0567712
